id,latitude,longitude,date,grid_id
"1112",38.417623,-102.895006,2012-02-28,"2389"
"1117",38.305788,-102.755808,2012-02-28,"2389"
"1119",38.485432,-102.666592,2012-02-28,"2389"
"1121",38.665672,-102.660513,2012-02-28,"2389"
"1122",38.146359,-102.648746,2012-02-28,"2389"
"1123",38.240353,-102.626127,2012-02-28,"2389"
"1125",38.279614,-102.544036,2012-02-28,"2389"
"1126",38.872095,-102.516686,2012-02-28,"2389"
"1128",38.239163,-102.496446,2012-02-28,"2389"
"1129",38.281988,-102.482184,2012-02-28,"2389"
"1137",38.549683,-102.237085,2012-02-28,"2389"
"1139",38.615118,-102.187116,2012-02-28,"2389"
"1313",38.527045,-102.944599,2014-03-11,"2389"
"1314",38.479456,-102.889871,2014-03-11,"2389"
"1317",38.001184,-102.693565,2014-03-11,"2389"
"1318",38.63305,-102.600172,2014-03-11,"2389"
"1319",38.116408,-102.513232,2014-03-11,"2389"
"1320",38.28297,-102.463263,2014-03-11,"2389"
"1321",38.10689,-102.446607,2014-03-11,"2389"
"1322",38.45905,-102.410915,2014-03-11,"2389"
"1323",38.50426,-102.394259,2014-03-11,"2389"
"1325",38.140257,-102.343454,2014-03-11,"2389"
"1326",38.10451,-102.339531,2014-03-11,"2389"
"1327",38.070811,-102.300029,2014-03-11,"2389"
"1328",38.042258,-102.261482,2014-03-11,"2389"
"1329",38.129346,-102.221507,2014-03-11,"2389"
"1330",38.125926,-102.201523,2014-03-11,"2389"
"1331",38.083095,-102.082549,2014-03-11,"2389"
"1332",38.118787,-102.025442,2014-03-11,"2389"
"1315",37.764317,-102.815394,2014-03-11,"2390"
"1316",37.97382,-102.71736,2014-03-11,"2390"
"1324",37.512197,-102.370797,2014-03-11,"2390"
"1355",37.291241,-102.973865,2014-03-18,"2390"
"1356",37.311467,-102.934604,2014-03-18,"2390"
"1357",37.318605,-102.902481,2014-03-18,"2390"
"1358",37.089433,-102.893142,2014-03-18,"2390"
"1360",37.34121,-102.882256,2014-03-18,"2390"
"1363",37.350728,-102.867979,2014-03-18,"2390"
"1366",37.337641,-102.800759,2014-03-18,"2390"
"1367",37.411404,-102.782318,2014-03-18,"2390"
"1368",37.372143,-102.770421,2014-03-18,"2390"
"1369",37.414973,-102.769231,2014-03-18,"2390"
"1370",37.476839,-102.762093,2014-03-18,"2390"
"1371",37.494685,-102.715693,2014-03-18,"2390"
"1372",37.337641,-102.694278,2014-03-18,"2390"
"1373",37.501824,-102.68714,2014-03-18,"2390"
"1374",37.51848,-102.676432,2014-03-18,"2390"
"1377",37.495875,-102.568167,2014-03-18,"2390"
"1479",37.995841,-102.301271,2016-12-25,"2390"
"1483",37.623638,-102.207866,2016-12-25,"2390"
"1484",37.210111,-102.165498,2016-12-25,"2390"
"1485",37.224913,-102.165216,2016-12-25,"2390"
"1487",37.431283,-102.144104,2016-12-25,"2390"
"1489",37.46558,-102.109116,2016-12-25,"2390"
"1491",37.158012,-102.09639,2016-12-25,"2390"
"1492",37.290666,-102.057578,2016-12-25,"2390"
"1494",37.930999,-102.024926,2016-12-25,"2390"
"1495",37.965939,-102.007066,2016-12-25,"2390"
"1136",36.142864,-102.251974,2012-02-28,"2391"
"1138",36.29277,-102.213903,2012-02-28,"2391"
"1140",36.343214,-102.109207,2012-02-28,"2391"
"1144",36.000096,-102.080653,2012-02-28,"2391"
"1145",36.550227,-102.028305,2012-02-28,"2391"
"1375",36.400269,-102.652049,2014-03-18,"2391"
"1376",36.446668,-102.5997,2014-03-18,"2391"
"1378",36.503401,-102.506861,2014-03-18,"2391"
"1379",36.70219,-102.206984,2014-03-18,"2391"
"1380",36.728364,-102.204605,2014-03-18,"2391"
"1381",36.640458,-102.182778,2014-03-18,"2391"
"1481",36.715821,-102.238972,2016-12-25,"2391"
"1482",36.722644,-102.210054,2016-12-25,"2391"
